Trip_ID,VendorID,City,Pickup_Date,Pickup_Time,Dropoff_Time,Weekday,Month,Peak_Hour,Trip_Distance_km,Trip_Duration_min,Passenger_Count,Pickup_Zone,Dropoff_Zone,Pickup_Borough,Dropoff_Borough,Pickup_Latitude,Pickup_Longitude,Dropoff_Latitude,Dropoff_Longitude,Fare_Amount_INR,Tip_Amount_INR,Toll_Amount_INR,Total_Amount_INR,Payment_Method,Vehicle_Type,Driver_Rating,Ride_Status,Data_Source
TRIP001048,Rapido,Chennai,2025-12-06,04:37:00,04:54:42,Saturday,December,Off-Peak,3.8,17.7,1,Chennai East,Chennai North,Chennai East,Chennai North,13.13448,80.34056,13.1783,80.21752,112.15,0.0,0,112.15,UPI,Auto,3.8,Completed,Synthetic proxy (no real dataset exists for this city)
TRIP001049,Local Fleet,Chennai,2026-02-05,08:25:00,09:04:42,Thursday,February,Peak,10.41,39.7,2,Chennai East,Chennai North,Chennai East,Chennai North,13.09226,80.29084,13.13658,80.18625,224.47,0.0,0,224.47,Cash,Bike,3.6,Cancelled by Driver,Synthetic proxy (no real dataset exists for this city)
TRIP001050,Rapido,Chennai,2025-12-24,01:55:00,02:01:12,Wednesday,December,Off-Peak,1.13,6.2,4,Chennai East,Chennai North,Chennai East,Chennai North,13.17927,80.28717,13.00992,80.30351,62.86,0.0,0,62.86,Wallet,Auto,4.9,Completed,Synthetic proxy (no real dataset exists for this city)
TRIP001051,Rapido,Chennai,2026-01-07,20:17:00,20:34:00,Wednesday,January,Off-Peak,3.23,17.0,4,Chennai West,Chennai West,Chennai West,Chennai West,13.13563,80.28119,13.11225,80.22614,104.26,5.21,0,109.47,UPI,eBike,3.8,Completed,Synthetic proxy (no real dataset exists for this city)
TRIP001052,Local Fleet,Chennai,2025-12-11,17:43:00,18:17:30,Thursday,December,Off-Peak,5.96,34.5,1,Chennai South,Chennai South,Chennai South,Chennai South,13.07125,80.28223,13.0427,80.27477,163.27,0.0,0,163.27,Card,Auto,4.3,Completed,Synthetic proxy (no real dataset exists for this city)
TRIP001053,Rapido,Chennai,2026-01-10,06:31:00,06:57:54,Saturday,January,Off-Peak,5.88,26.9,2,Chennai West,Chennai East,Chennai West,Chennai East,13.04957,80.23249,13.15262,80.34465,150.91,0.0,40,190.91,UPI,Mini,4.4,Cancelled by Driver,Synthetic proxy (no real dataset exists for this city)
TRIP001054,Local Fleet,Chennai,2026-02-25,15:08:00,15:10:12,Wednesday,February,Off-Peak,0.5,2.2,4,Chennai West,Chennai East,Chennai West,Chennai East,13.03077,80.24161,13.11084,80.3335,49.3,4.93,60,114.23,UPI,Prime SUV,4.2,Completed,Synthetic proxy (no real dataset exists for this city)
TRIP001055,Rapido,Chennai,2026-01-28,11:47:00,11:50:42,Wednesday,January,Off-Peak,1.1,3.7,2,Chennai West,Chennai West,Chennai West,Chennai West,13.09049,80.29547,12.99313,80.33297,58.75,0.0,0,58.75,Card,Auto,4.3,Completed,Synthetic proxy (no real dataset exists for this city)
TRIP001056,Rapido,Chennai,2025-12-13,21:29:00,21:56:18,Saturday,December,Off-Peak,4.58,27.3,1,Chennai South,Chennai Central,Chennai South,Chennai Central,13.10387,80.25982,13.02054,80.28784,135.91,0.0,0,135.91,Cash,Prime Sedan,3.6,Cancelled by Customer,Synthetic proxy (no real dataset exists for this city)
TRIP001057,Uber,Chennai,2026-01-10,11:19:00,11:33:54,Saturday,January,Off-Peak,2.93,14.9,1,Chennai North,Chennai East,Chennai North,Chennai East,13.12648,80.29053,13.01447,80.28728,97.51,0.0,0,97.51,Card,Auto,4.7,Completed,Synthetic proxy (no real dataset exists for this city)
TRIP001058,Uber,Chennai,2026-01-29,22:52:00,23:03:54,Thursday,January,Off-Peak,3.1,11.9,2,Chennai North,Chennai North,Chennai North,Chennai North,12.98314,80.30785,13.14589,80.18705,95.05,0.0,0,95.05,UPI,Auto,4.8,Completed,Synthetic proxy (no real dataset exists for this city)
TRIP001059,Ola,Chennai,2025-12-07,14:20:00,14:25:12,Sunday,December,Off-Peak,1.53,5.2,4,Chennai West,Chennai Central,Chennai West,Chennai Central,13.00574,80.34592,12.9915,80.18864,66.16,0.0,0,66.16,Card,Mini,4.3,Completed,Synthetic proxy (no real dataset exists for this city)
TRIP001060,Rapido,Chennai,2026-01-27,18:27:00,18:54:54,Tuesday,January,Peak,4.71,27.9,1,Chennai North,Chennai South,Chennai North,Chennai South,13.03098,80.24627,13.07632,80.20396,138.37,0.0,0,138.37,UPI,eBike,4.8,Completed,Synthetic proxy (no real dataset exists for this city)
TRIP001061,Ola,Chennai,2026-01-13,03:04:00,03:32:06,Tuesday,January,Off-Peak,7.28,28.1,1,Chennai West,Chennai West,Chennai West,Chennai West,12.99064,80.36432,12.99163,80.20577,169.51,0.0,0,169.51,Cash,Bike,5.0,Cancelled by Driver,Synthetic proxy (no real dataset exists for this city)
TRIP001062,Ola,Chennai,2026-02-18,22:27:00,22:34:18,Wednesday,February,Off-Peak,1.55,7.3,4,Chennai Central,Chennai North,Chennai Central,Chennai North,13.09159,80.25547,13.12967,80.22644,69.55,0.0,0,69.55,UPI,Prime SUV,4.5,Completed,Synthetic proxy (no real dataset exists for this city)
TRIP001063,Rapido,Chennai,2026-01-07,21:17:00,22:12:12,Wednesday,January,Off-Peak,16.67,55.2,1,Chennai West,Chennai East,Chennai West,Chennai East,13.05125,80.35584,13.04285,80.22011,322.84,0.0,0,322.84,UPI,Mini,4.3,Completed,Synthetic proxy (no real dataset exists for this city)
TRIP001064,Ola,Chennai,2026-01-31,00:35:00,00:43:42,Saturday,January,Off-Peak,2.7,8.7,3,Chennai East,Chennai South,Chennai East,Chennai South,13.08259,80.21892,13.16439,80.26979,85.45,4.27,0,89.72,Wallet,Prime SUV,4.7,Completed,Synthetic proxy (no real dataset exists for this city)
TRIP001065,Uber,Chennai,2025-12-05,08:21:00,08:33:12,Friday,December,Peak,2.09,12.2,3,Chennai North,Chennai South,Chennai North,Chennai South,13.00566,80.31527,13.08558,80.24717,83.38,0.0,0,83.38,Cash,Mini,3.6,Completed,Synthetic proxy (no real dataset exists for this city)
TRIP001066,Rapido,Chennai,2026-02-27,12:11:00,14:01:00,Friday,February,Off-Peak,21.62,110.0,4,Chennai Central,Chennai North,Chennai Central,Chennai North,13.14806,80.29235,13.14417,80.31334,464.44,0.0,0,464.44,Cash,Prime Sedan,3.9,Completed,Synthetic proxy (no real dataset exists for this city)
TRIP001067,Ola,Chennai,2025-12-06,12:25:00,12:33:42,Saturday,December,Off-Peak,2.36,8.7,2,Chennai East,Chennai West,Chennai East,Chennai West,12.98208,80.30539,13.14272,80.22531,81.37,0.0,0,81.37,UPI,eBike,4.6,Cancelled by Driver,Synthetic proxy (no real dataset exists for this city)
TRIP001068,Ola,Chennai,2026-02-23,22:11:00,22:18:12,Monday,February,Off-Peak,2.21,7.2,1,Chennai South,Chennai Central,Chennai South,Chennai Central,13.09313,80.20209,13.05418,80.19082,77.32,0.0,0,77.32,UPI,Prime Sedan,4.2,Cancelled by Driver,Synthetic proxy (no real dataset exists for this city)
TRIP001069,Uber,Chennai,2026-01-15,20:18:00,20:54:12,Thursday,January,Off-Peak,11.42,36.2,4,Chennai East,Chennai East,Chennai East,Chennai East,13.04616,80.18973,13.05245,80.17887,231.34,0.0,0,231.34,UPI,eBike,3.6,Completed,Synthetic proxy (no real dataset exists for this city)
TRIP001070,Uber,Chennai,2026-01-07,20:14:00,20:17:24,Wednesday,January,Off-Peak,1.04,3.4,2,Chennai North,Chennai West,Chennai North,Chennai West,13.12473,80.23402,13.14653,80.21776,57.58,0.0,0,57.58,Cash,Mini,4.6,Incomplete,Synthetic proxy (no real dataset exists for this city)
TRIP001071,Ola,Chennai,2026-01-27,10:56:00,11:43:24,Tuesday,January,Off-Peak,8.03,47.4,1,Chennai Central,Chennai South,Chennai Central,Chennai South,13.14796,80.32358,13.07965,80.27263,207.46,0.0,0,207.46,UPI,Prime SUV,4.5,Completed,Synthetic proxy (no real dataset exists for this city)
TRIP001072,Local Fleet,Chennai,2026-02-26,18:28:00,18:32:54,Thursday,February,Peak,1.28,4.9,1,Chennai West,Chennai West,Chennai West,Chennai West,13.12967,80.19108,13.05261,80.22279,62.71,0.0,0,62.71,UPI,Auto,4.6,Completed,Synthetic proxy (no real dataset exists for this city)
TRIP001073,Rapido,Chennai,2026-02-10,08:36:00,09:01:00,Tuesday,February,Peak,5.76,25.0,1,Chennai Central,Chennai West,Chennai Central,Chennai West,13.02974,80.35922,13.13436,80.18751,146.62,0.0,0,146.62,UPI,Mini,4.1,Completed,Synthetic proxy (no real dataset exists for this city)
TRIP001074,Rapido,Chennai,2026-02-04,12:01:00,12:05:36,Wednesday,February,Off-Peak,1.17,4.6,1,Chennai Central,Chennai North,Chennai Central,Chennai North,13.01319,80.35038,13.02548,80.18002,60.94,0.0,0,60.94,Cash,Prime SUV,4.4,Completed,Synthetic proxy (no real dataset exists for this city)
TRIP001075,Uber,Chennai,2025-12-01,00:28:00,00:41:12,Monday,December,Off-Peak,2.77,13.2,3,Chennai West,Chennai West,Chennai West,Chennai West,13.15966,80.30101,12.98337,80.36333,93.04,4.65,0,97.69,Cash,Auto,4.5,Completed,Synthetic proxy (no real dataset exists for this city)
TRIP001076,Uber,Chennai,2025-12-13,14:54:00,15:21:42,Saturday,December,Off-Peak,7.03,27.7,1,Chennai Central,Chennai West,Chennai Central,Chennai West,13.03723,80.3688,13.0968,80.25032,165.91,0.0,0,165.91,Card,Auto,4.1,Cancelled by Customer,Synthetic proxy (no real dataset exists for this city)
TRIP001077,Local Fleet,Chennai,2026-02-13,18:24:00,18:26:24,Friday,February,Peak,0.5,2.4,1,Chennai South,Chennai East,Chennai South,Chennai East,13.11121,80.30827,13.066,80.18487,49.6,0.0,60,109.6,Wallet,eBike,4.0,Completed,Synthetic proxy (no real dataset exists for this city)
TRIP001078,Local Fleet,Chennai,2026-02-05,14:44:00,14:57:54,Thursday,February,Off-Peak,3.28,13.9,4,Chennai Central,Chennai South,Chennai Central,Chennai South,13.16714,80.21179,13.00969,80.27703,100.21,10.02,0,110.23,UPI,Mini,4.6,Completed,Synthetic proxy (no real dataset exists for this city)
TRIP001079,Local Fleet,Chennai,2026-01-30,08:59:00,09:07:30,Friday,January,Peak,1.89,8.5,2,Chennai Central,Chennai North,Chennai Central,Chennai North,13.09038,80.28093,13.04407,80.29872,75.43,0.0,40,115.43,Cash,Mini,3.7,Cancelled by Customer,Synthetic proxy (no real dataset exists for this city)
TRIP001080,Local Fleet,Chennai,2026-02-02,07:42:00,07:57:24,Monday,February,Off-Peak,5.03,15.4,1,Chennai North,Chennai East,Chennai North,Chennai East,13.13387,80.18675,13.07367,80.35751,123.46,0.0,0,123.46,UPI,Bike,4.0,Completed,Synthetic proxy (no real dataset exists for this city)
TRIP001081,Rapido,Chennai,2026-02-25,01:48:00,02:21:54,Wednesday,February,Off-Peak,6.58,33.9,1,Chennai South,Chennai West,Chennai South,Chennai West,13.12795,80.31106,13.06422,80.18759,169.81,0.0,0,169.81,UPI,Mini,3.6,Cancelled by Customer,Synthetic proxy (no real dataset exists for this city)
TRIP001082,Ola,Chennai,2025-12-21,16:28:00,16:56:06,Sunday,December,Off-Peak,4.85,28.1,1,Chennai North,Chennai South,Chennai North,Chennai South,13.06489,80.36205,13.0931,80.29817,140.35,7.02,0,147.37,Card,eBike,3.8,Completed,Synthetic proxy (no real dataset exists for this city)
TRIP001083,Ola,Chennai,2025-12-21,05:37:00,06:04:24,Sunday,December,Off-Peak,4.89,27.4,3,Chennai North,Chennai Central,Chennai North,Chennai Central,13.1642,80.27632,13.06646,80.29002,139.78,0.0,0,139.78,UPI,Auto,4.1,Completed,Synthetic proxy (no real dataset exists for this city)
TRIP001084,Ola,Chennai,2026-01-14,12:56:00,13:08:12,Wednesday,January,Off-Peak,2.12,12.2,1,Chennai West,Chennai South,Chennai West,Chennai South,13.16528,80.30869,13.13651,80.35757,83.74,0.0,0,83.74,Cash,Auto,4.2,Cancelled by Driver,Synthetic proxy (no real dataset exists for this city)
TRIP001085,Uber,Chennai,2026-02-24,22:01:00,22:12:30,Tuesday,February,Off-Peak,3.69,11.5,3,Chennai Central,Chennai South,Chennai Central,Chennai South,13.15047,80.245,13.16822,80.33106,101.53,0.0,0,101.53,Card,Mini,4.9,Completed,Synthetic proxy (no real dataset exists for this city)
TRIP001086,Ola,Chennai,2026-02-05,23:45:00,23:50:54,Thursday,February,Off-Peak,1.2,5.9,1,Chennai North,Chennai Central,Chennai North,Chennai Central,13.01877,80.31371,13.1696,80.30233,63.25,0.0,0,63.25,Cash,eBike,4.8,Completed,Synthetic proxy (no real dataset exists for this city)
TRIP001087,Local Fleet,Chennai,2026-02-04,08:26:00,08:31:42,Wednesday,February,Peak,1.03,5.7,2,Chennai North,Chennai East,Chennai North,Chennai East,13.15469,80.35586,13.10666,80.32287,60.91,6.09,0,67.0,Cash,Bike,4.0,Cancelled by Driver,Synthetic proxy (no real dataset exists for this city)
TRIP001088,Rapido,Chennai,2026-01-03,01:12:00,01:14:12,Saturday,January,Off-Peak,0.5,2.2,3,Chennai West,Chennai East,Chennai West,Chennai East,13.12127,80.26472,13.03132,80.34808,49.3,0.0,0,49.3,UPI,eBike,3.7,Completed,Synthetic proxy (no real dataset exists for this city)
TRIP001089,Ola,Chennai,2026-01-13,06:51:00,06:54:42,Tuesday,January,Off-Peak,0.74,3.7,2,Chennai South,Chennai Central,Chennai South,Chennai Central,13.00115,80.31842,13.0488,80.17548,54.43,0.0,0,54.43,UPI,Prime Sedan,4.4,Completed,Synthetic proxy (no real dataset exists for this city)
TRIP001090,Ola,Chennai,2025-12-05,15:48:00,16:07:30,Friday,December,Off-Peak,4.67,19.5,3,Chennai East,Chennai West,Chennai East,Chennai West,13.05561,80.35071,13.07047,80.23499,125.29,0.0,0,125.29,Cash,Auto,3.5,Cancelled by Driver,Synthetic proxy (no real dataset exists for this city)
TRIP001091,Local Fleet,Chennai,2026-02-02,02:31:00,02:41:18,Monday,February,Off-Peak,1.94,10.3,1,Chennai East,Chennai Central,Chennai East,Chennai Central,13.01309,80.19527,13.04154,80.246,78.73,3.94,0,82.67,Card,eBike,4.6,Completed,Synthetic proxy (no real dataset exists for this city)
TRIP001092,Rapido,Chennai,2026-01-12,01:16:00,01:22:36,Monday,January,Off-Peak,2.04,6.6,1,Chennai West,Chennai East,Chennai West,Chennai East,13.06068,80.275,13.11257,80.25021,74.38,0.0,0,74.38,UPI,Prime Sedan,4.3,Completed,Synthetic proxy (no real dataset exists for this city)
TRIP001093,Ola,Chennai,2026-01-21,05:12:00,05:19:42,Wednesday,January,Off-Peak,2.4,7.7,4,Chennai East,Chennai Central,Chennai East,Chennai Central,13.05611,80.21273,13.00045,80.32435,80.35,0.0,0,80.35,UPI,Bike,3.8,Completed,Synthetic proxy (no real dataset exists for this city)
TRIP001094,Uber,Chennai,2026-02-26,07:05:00,07:58:12,Thursday,February,Off-Peak,9.68,53.2,3,Chennai Central,Chennai Central,Chennai Central,Chennai Central,13.16425,80.35292,13.09058,80.29639,235.96,0.0,0,235.96,Cash,Prime SUV,3.7,Completed,Synthetic proxy (no real dataset exists for this city)
TRIP001095,Rapido,Chennai,2026-01-14,09:34:00,09:50:12,Wednesday,January,Peak,5.15,16.2,1,Chennai West,Chennai East,Chennai West,Chennai East,13.09175,80.22878,13.01298,80.29385,126.1,0.0,0,126.1,Cash,Auto,4.0,Completed,Synthetic proxy (no real dataset exists for this city)
TRIP001096,Rapido,Chennai,2025-12-28,14:53:00,15:13:48,Sunday,December,Off-Peak,3.98,20.8,1,Chennai East,Chennai North,Chennai East,Chennai North,13.12366,80.22294,13.00311,80.33993,118.96,0.0,60,178.96,Cash,Prime Sedan,4.1,Completed,Synthetic proxy (no real dataset exists for this city)
TRIP001097,Rapido,Chennai,2025-12-27,19:35:00,20:23:18,Saturday,December,Peak,13.9,48.3,4,Chennai North,Chennai East,Chennai North,Chennai East,13.12903,80.18061,12.99591,80.30698,279.25,0.0,0,279.25,UPI,eBike,4.1,Completed,Synthetic proxy (no real dataset exists for this city)
TRIP001098,Rapido,Chennai,2026-02-14,16:17:00,16:19:00,Saturday,February,Off-Peak,0.5,2.0,1,Chennai West,Chennai Central,Chennai West,Chennai Central,12.98184,80.2506,13.03613,80.26592,49.0,0.0,0,49.0,UPI,Prime Sedan,4.9,Completed,Synthetic proxy (no real dataset exists for this city)
TRIP001099,Ola,Chennai,2025-12-09,19:19:00,19:28:48,Tuesday,December,Peak,2.84,9.8,1,Chennai Central,Chennai South,Chennai Central,Chennai South,13.16758,80.19898,13.15816,80.19487,88.78,0.0,0,88.78,Cash,eBike,4.8,Cancelled by Customer,Synthetic proxy (no real dataset exists for this city)
TRIP001100,Uber,Chennai,2026-02-24,10:09:00,10:10:36,Tuesday,February,Off-Peak,0.5,1.6,4,Chennai North,Chennai North,Chennai North,Chennai North,12.99319,80.19864,13.12642,80.21375,48.4,0.0,0,48.4,Cash,eBike,4.4,Completed,Synthetic proxy (no real dataset exists for this city)
TRIP001101,Uber,Chennai,2026-01-14,15:54:00,15:56:42,Wednesday,January,Off-Peak,0.74,2.7,2,Chennai West,Chennai North,Chennai West,Chennai North,13.07543,80.33171,13.11667,80.29633,52.93,0.0,0,52.93,UPI,Bike,4.8,Completed,Synthetic proxy (no real dataset exists for this city)
TRIP001102,Ola,Chennai,2025-12-20,16:03:00,16:25:30,Saturday,December,Off-Peak,3.99,22.5,3,Chennai South,Chennai Central,Chennai South,Chennai Central,13.16717,80.31473,13.00896,80.25739,121.63,0.0,0,121.63,UPI,Prime Sedan,3.6,Cancelled by Customer,Synthetic proxy (no real dataset exists for this city)
TRIP001103,Uber,Chennai,2026-01-10,15:29:00,15:36:24,Saturday,January,Off-Peak,1.55,7.4,4,Chennai South,Chennai East,Chennai South,Chennai East,13.02307,80.29264,13.05802,80.18707,69.7,0.0,0,69.7,UPI,eBike,4.5,Completed,Synthetic proxy (no real dataset exists for this city)
TRIP001104,Rapido,Chennai,2026-02-22,04:07:00,04:44:12,Sunday,February,Off-Peak,8.03,37.2,1,Chennai Central,Chennai Central,Chennai Central,Chennai Central,13.17643,80.21949,13.04464,80.25122,192.16,0.0,0,192.16,UPI,Mini,3.7,Cancelled by Customer,Synthetic proxy (no real dataset exists for this city)
TRIP001105,Uber,Chennai,2026-02-02,01:15:00,01:17:48,Monday,February,Off-Peak,0.55,2.8,3,Chennai Central,Chennai East,Chennai Central,Chennai East,13.13648,80.22219,13.1727,80.36228,50.8,2.54,0,53.34,Cash,Mini,5.0,Completed,Synthetic proxy (no real dataset exists for this city)
TRIP001106,Rapido,Chennai,2026-01-29,04:47:00,05:20:30,Thursday,January,Off-Peak,6.3,33.5,4,Chennai Central,Chennai West,Chennai Central,Chennai West,13.15717,80.20669,13.12796,80.25467,165.85,8.29,40,214.14,UPI,Prime Sedan,3.9,Completed,Synthetic proxy (no real dataset exists for this city)
TRIP001107,Rapido,Chennai,2025-12-18,20:51:00,20:56:48,Thursday,December,Off-Peak,1.16,5.8,1,Chennai North,Chennai East,Chennai North,Chennai East,13.10677,80.23482,13.05489,80.22811,62.62,6.26,0,68.88,UPI,eBike,4.9,Completed,Synthetic proxy (no real dataset exists for this city)
TRIP001108,Uber,Chennai,2025-12-30,05:00:00,05:22:30,Tuesday,December,Off-Peak,5.06,22.5,1,Chennai West,Chennai Central,Chennai West,Chennai Central,13.10645,80.31531,13.14479,80.24233,134.47,0.0,0,134.47,UPI,eBike,4.9,Completed,Synthetic proxy (no real dataset exists for this city)
TRIP001109,Local Fleet,Chennai,2026-01-09,21:58:00,22:34:30,Friday,January,Off-Peak,7.0,36.5,1,Chennai North,Chennai East,Chennai North,Chennai East,13.02055,80.36023,13.02895,80.19084,178.75,0.0,0,178.75,UPI,Prime Sedan,4.3,Completed,Synthetic proxy (no real dataset exists for this city)
TRIP001110,Rapido,Chennai,2026-02-10,21:31:00,21:36:24,Tuesday,February,Off-Peak,1.44,5.4,1,Chennai West,Chennai Central,Chennai West,Chennai Central,13.04915,80.34461,13.15297,80.34603,65.38,0.0,0,65.38,Cash,Bike,4.9,Completed,Synthetic proxy (no real dataset exists for this city)
TRIP001111,Local Fleet,Chennai,2026-02-13,02:48:00,03:55:06,Friday,February,Off-Peak,16.3,67.1,1,Chennai Central,Chennai North,Chennai Central,Chennai North,13.06278,80.18816,13.11019,80.17422,336.25,0.0,0,336.25,UPI,Bike,3.9,Completed,Synthetic proxy (no real dataset exists for this city)
TRIP001112,Local Fleet,Chennai,2025-12-08,18:25:00,18:27:54,Monday,December,Peak,0.7,2.9,1,Chennai East,Chennai South,Chennai East,Chennai South,13.09141,80.23608,13.12938,80.17394,52.75,0.0,0,52.75,UPI,Mini,4.4,Completed,Synthetic proxy (no real dataset exists for this city)
TRIP001113,Rapido,Chennai,2025-12-22,18:25:00,18:27:12,Monday,December,Peak,0.5,2.2,2,Chennai Central,Chennai North,Chennai Central,Chennai North,13.13847,80.27024,13.14992,80.29575,49.3,4.93,0,54.23,Cash,Bike,4.1,Completed,Synthetic proxy (no real dataset exists for this city)
TRIP001114,Ola,Chennai,2026-02-17,19:12:00,20:10:24,Tuesday,February,Peak,15.09,58.4,1,Chennai South,Chennai Central,Chennai South,Chennai Central,13.09156,80.29125,13.09676,80.26905,308.68,0.0,0,308.68,Card,Mini,4.3,Completed,Synthetic proxy (no real dataset exists for this city)
TRIP001115,Local Fleet,Chennai,2025-12-06,12:28:00,12:30:48,Saturday,December,Off-Peak,0.5,2.8,1,Chennai South,Chennai South,Chennai South,Chennai South,13.17063,80.3697,13.17742,80.24032,50.2,0.0,0,50.2,UPI,Auto,3.8,Completed,Synthetic proxy (no real dataset exists for this city)
TRIP001116,Uber,Chennai,2026-01-24,19:26:00,19:31:06,Saturday,January,Peak,1.05,5.1,4,Chennai South,Chennai West,Chennai South,Chennai West,13.01732,80.19934,13.10626,80.22109,60.25,0.0,0,60.25,UPI,eBike,3.7,Completed,Synthetic proxy (no real dataset exists for this city)
TRIP001117,Ola,Chennai,2025-12-21,07:03:00,07:57:00,Sunday,December,Off-Peak,12.02,54.0,2,Chennai North,Chennai South,Chennai North,Chennai South,13.12607,80.36149,13.09414,80.24609,265.24,0.0,0,265.24,Cash,Mini,4.2,Completed,Synthetic proxy (no real dataset exists for this city)
TRIP001118,Uber,Chennai,2025-12-11,07:08:00,07:14:54,Thursday,December,Off-Peak,1.72,6.9,2,Chennai West,Chennai Central,Chennai West,Chennai Central,13.16701,80.29242,13.08289,80.29384,70.99,0.0,0,70.99,Wallet,eBike,4.1,Completed,Synthetic proxy (no real dataset exists for this city)
TRIP001119,Uber,Chennai,2025-12-29,22:52:00,23:07:06,Monday,December,Off-Peak,3.35,15.1,1,Chennai West,Chennai South,Chennai West,Chennai South,13.06151,80.35818,13.17416,80.25975,102.85,0.0,0,102.85,Wallet,Auto,4.0,Completed,Synthetic proxy (no real dataset exists for this city)
